"id","houseno","houseno_specification","geo_long","geo_lat","address_specification_verbatim","street_id"
"1099","29",NULL,"2.345","48.8694",NULL,"332"
"1100","40",NULL,"2.345","48.8694",NULL,"332"
"1101","40",NULL,"2.345","48.8694",NULL,"332"
"1102","44",NULL,"2.345","48.8694",NULL,"332"
"1103","15",NULL,"2.33482","48.8704",NULL,"114"
"1104","16",NULL,"2.35956","48.8566",NULL,"333"
"1105","12",NULL,"2.35956","48.8566",NULL,"333"
"1106","1",NULL,"2.35956","48.8566",NULL,"333"
"1107","11",NULL,"2.36226","48.8524",NULL,"334"
"1108","8",NULL,"2.34917","48.8593",NULL,"335"
"1109","41",NULL,"2.34917","48.8593",NULL,"335"
"1110","8",NULL,"2.34917","48.8593",NULL,"335"
"1111","11",NULL,"2.34673","48.8383",NULL,"336"
"1112","48",NULL,"2.33974","48.8684",NULL,"285"
"1113","79",NULL,"2.36254","48.87",NULL,"337"
"1114","61",NULL,"2.36254","48.87",NULL,"337"
"1115","46",NULL,"2.36254","48.87",NULL,"337"
"1116","71",NULL,"2.36254","48.87",NULL,"337"
"1117","13",NULL,"2.33556","48.8558",NULL,"338"
"1118","20",NULL,"2.36254","48.87",NULL,"339"
"1119","93",NULL,"2.36254","48.87",NULL,"339"
"1120","41",NULL,"2.36254","48.87",NULL,"339"
"1121","41",NULL,"2.36254","48.87",NULL,"339"
"1122","62",NULL,"2.36254","48.87",NULL,"339"
"1123","22",NULL,"2.36254","48.87",NULL,"339"
"1124","63",NULL,"2.36254","48.87",NULL,"339"
"1125","63",NULL,"2.33972","48.8821",NULL,"340"
"1126","41",NULL,"2.33972","48.8821",NULL,"340"
"1127","41",NULL,"2.33972","48.8821",NULL,"340"
"1128","4",NULL,"2.33972","48.8821",NULL,"340"
"1129","12",NULL,"2.3384","48.8694",NULL,"341"
"1130","23",NULL,"2.33972","48.8821",NULL,"340"
"1131","26",NULL,"2.33739","48.8801",NULL,"342"
"1132","27",NULL,"2.33972","48.8821",NULL,"340"
"1133","3",NULL,"2.33972","48.8821",NULL,"340"
"1134","26",NULL,"2.33972","48.8821",NULL,"340"
"1135","17",NULL,"2.33972","48.8821",NULL,"340"
"1136","16",NULL,"2.33507","48.8668",NULL,"343"
"1137","3",NULL,"2.33507","48.8668",NULL,"343"
"1138","25",NULL,"2.33631","48.853",NULL,"344"
"1139","45",NULL,"2.33631","48.853",NULL,"344"
"1140","64",NULL,"2.33631","48.853",NULL,"344"
"1141","9",NULL,"0","0",NULL,"345"
"1142","58",NULL,"2.35115","48.8737",NULL,"346"
"1143","13",NULL,"2.35115","48.8737",NULL,"346"
"1144","50",NULL,"2.35115","48.8737",NULL,"346"
"1145","10",NULL,"2.35115","48.8737",NULL,"346"
"1146","27",NULL,"2.35115","48.8737",NULL,"346"
"1147","22",NULL,"2.34142","48.8703",NULL,"272"
"1148","15",NULL,"2.35115","48.8737",NULL,"346"
"1149","36",NULL,"2.35115","48.8737",NULL,"346"
"1150","59",NULL,"2.35115","48.8737",NULL,"346"
"1151","38",NULL,"2.33796","48.8739",NULL,"274"
"1152","28",NULL,"2.35115","48.8737",NULL,"346"
"1153","10",NULL,"2.34139","48.8717",NULL,"347"
"1154","13",NULL,"2.33351","48.869",NULL,"7"
"1155","55",NULL,"2.35115","48.8737",NULL,"346"
"1156","31",NULL,"2.34722","48.8667",NULL,"348"
"1157","19",NULL,"2.34139","48.8717",NULL,"347"
"1158","8",NULL,"2.34722","48.8667",NULL,"348"
"1159","30",NULL,"2.34722","48.8667","Werkstätten 32","348"
"1160","32",NULL,"2.34722","48.8667",NULL,"348"
"1161","1",NULL,"2.34048","48.8662",NULL,"349"
"1162","21",NULL,"2.34507","48.8765",NULL,"228"
"1163","17",NULL,"2.34245","48.8641",NULL,"350"
"1164","9",NULL,"2.3371","48.8763",NULL,"351"
"1165","23",NULL,"2.34123","48.8593",NULL,"352"
"1166","4",NULL,"2.3359","48.8782",NULL,"27"
"1167","3",NULL,"2.34419","48.8616",NULL,"353"
"1168","12",NULL,"2.34419","48.8616",NULL,"353"
"1169","7",NULL,"2.34419","48.8616",NULL,"353"
"1170","10",NULL,"2.34419","48.8616",NULL,"353"
"1171","1",NULL,"2.33307","48.8651",NULL,"354"
"1172","20",NULL,"2.35917","48.8607",NULL,"355"
"1173","20",NULL,"2.35917","48.8607",NULL,"355"
"1174","18",NULL,"2.35917","48.8607",NULL,"355"
"1175","10",NULL,"2.33773","48.8517",NULL,"356"
"1176","11",NULL,"2.33773","48.8517",NULL,"356"
"1177","18",NULL,"2.33773","48.8517",NULL,"356"
"1178","7",NULL,"2.36109","48.8746",NULL,"357"
"1179","20",NULL,"2.33639","48.8653",NULL,"98"
"1180","21",NULL,"2.35958","48.8571",NULL,"358"
"1181","27",NULL,"2.35958","48.8571",NULL,"358"
"1182","11",NULL,"2.35958","48.8571",NULL,"358"
"1183","17",NULL,"2.35958","48.8571",NULL,"358"
"1184","22",NULL,"2.35958","48.8571",NULL,"358"
"1185","22",NULL,"2.35958","48.8571",NULL,"358"
"1186","1",NULL,"2.33089","48.8553",NULL,"359"
"1187","5",NULL,"2.34167","48.8711","Galerie De La Bourse","360"
"1188","53",NULL,"2.33089","48.8553",NULL,"359"
"1189","15",NULL,"2.33089","48.8553",NULL,"359"
"1190","51",NULL,"2.33089","48.8553",NULL,"359"
"1191","28",NULL,"2.33089","48.8553",NULL,"359"
"1192","14",NULL,"2.33411","48.8684",NULL,"361"
"1193","2",NULL,"2.3175","48.8713",NULL,"362"
"1194","9",NULL,"2.3699","48.8495",NULL,"363"
"1195","22",NULL,"2.36725","48.8563",NULL,"364"
"1196","16",NULL,"2.36725","48.8563",NULL,"364"
"1197","16",NULL,"2.36725","48.8563",NULL,"364"
"1198","1",NULL,"2.36725","48.8563",NULL,"364"
"1199","16",NULL,"2.36725","48.8563","Rue Jean-beausire 13","364"
"1200","15",NULL,"2.37413","48.8671",NULL,"365"
"1201","25",NULL,"2.37413","48.8671",NULL,"365"
"1202","28",NULL,"2.37413","48.8671",NULL,"365"
"1203","7",NULL,"2.33974","48.8684",NULL,"285"
"1204","16",NULL,"2.34093","48.8848",NULL,"115"
"1205","8",NULL,"2.36156","48.8584",NULL,"366"
"1206","16",NULL,"2.36156","48.8584",NULL,"366"
"1207","25",NULL,"2.33278","48.8667",NULL,"127"
"1208","3",NULL,"2.3425","48.8619",NULL,"367"
"1209","9",NULL,"2.35166","48.8607",NULL,"368"
"1210","13",NULL,"2.35166","48.8607",NULL,"368"
"1211","2",NULL,"2.35754","48.8616",NULL,"369"
"1212","8",NULL,"2.35754","48.8616",NULL,"369"
"1213","2",NULL,"2.35754","48.8616",NULL,"369"
"1214","43",NULL,"2.34289","48.8656",NULL,"370"
"1215","6",NULL,"2.34245","48.8794",NULL,"129"
"1216","43",NULL,"2.34289","48.8656",NULL,"370"
"1217","30",NULL,"2.33268","48.866",NULL,"371"
"1218","24",NULL,"2.34289","48.8656",NULL,"370"
"1219","3",NULL,"2.34519","48.8724",NULL,"372"
"1220","31",NULL,"2.33523","48.8749",NULL,"373"
"1221","36",NULL,"2.34529","48.8738",NULL,"279"
"1222","10",NULL,"2.34289","48.8656",NULL,"370"
"1223","61",NULL,"2.34289","48.8656",NULL,"370"
"1224","67",NULL,"2.34289","48.8656",NULL,"370"
"1225","27",NULL,"2.36083","48.8732",NULL,"374"
"1226","25",NULL,"2.36083","48.8732",NULL,"374"
"1227","23",NULL,"2.36083","48.8732",NULL,"374"
"1228","40",NULL,"2.36083","48.8732",NULL,"374"
"1229","17",NULL,"2.36083","48.8732",NULL,"374"
"1230","12",NULL,"2.36504","48.8544",NULL,"375"
"1231",NULL,NULL,"2.38155","48.8504",NULL,"184"
"1232","78",NULL,"2.35657","48.8616",NULL,"275"
"1233","88",NULL,"2.33837","48.868",NULL,"249"
"1234","122",NULL,"2.32639","48.8564",NULL,"378"
"1235","123",NULL,"2.32639","48.8564",NULL,"378"
"1236","135",NULL,"2.32639","48.8564",NULL,"378"
"1237","106",NULL,"2.32639","48.8564",NULL,"378"
"1238","109",NULL,"2.32639","48.8564",NULL,"378"
"1239","109",NULL,"2.32639","48.8564",NULL,"378"
"1240","40",NULL,"2.32639","48.8564",NULL,"378"
"1241","109",NULL,"2.32639","48.8564",NULL,"378"
"1242","78",NULL,"2.32639","48.8564",NULL,"378"
"1243","35",NULL,"2.32639","48.8564",NULL,"378"
"1244","6",NULL,"2.32639","48.8564",NULL,"378"
"1245","68",NULL,"2.33278","48.8739",NULL,"79"
"1246","62",NULL,"2.32639","48.8564",NULL,"378"
"1247","61",NULL,"2.32639","48.8564",NULL,"378"
"1248","8",NULL,"2.32639","48.8564",NULL,"378"
"1249","10",NULL,"2.3413","48.8638",NULL,"379"
"1250","21",NULL,"2.3413","48.8638",NULL,"379"
"1251","7",NULL,"2.3413","48.8638",NULL,"379"
"1252","4",NULL,"2.3413","48.8638",NULL,"379"
"1253","27",NULL,"2.3413","48.8638",NULL,"379"
"1254","4",NULL,"2.3413","48.8638",NULL,"379"
"1255","12",NULL,"2.3413","48.8638",NULL,"379"
"1256","32",NULL,"2.35139","48.8644","Passage De L' Ancre","380"
"1257","32",NULL,"2.35139","48.8644",NULL,"380"
"1258","19",NULL,"2.35139","48.8644",NULL,"380"
"1259","27",NULL,"2.35139","48.8644",NULL,"380"
"1260","37",NULL,"2.35139","48.8644",NULL,"380"
"1261","19",NULL,"2.35139","48.8644",NULL,"380"
"1262",NULL,NULL,"2.35139","48.8644","Hôtel Du Lion-d'argent","380"
"1263","22",NULL,"2.35139","48.8644",NULL,"380"
"1264","39",NULL,"2.35139","48.8644",NULL,"380"
"1265","52",NULL,"2.35139","48.8644",NULL,"380"
"1266","9",NULL,"2.35139","48.8644",NULL,"380"
"1267","19",NULL,"2.35139","48.8644",NULL,"380"
"1268","11",NULL,"2.35139","48.8644",NULL,"380"
"1269","41",NULL,"2.35139","48.8644",NULL,"380"
"1270","5",NULL,"2.35139","48.8644",NULL,"380"
"1271","31",NULL,"2.35139","48.8644",NULL,"380"
"1272","42",NULL,"2.33796","48.8739",NULL,"274"
"1273","31",NULL,"2.37407","48.8727",NULL,"382"
"1274","33",NULL,"2.35029","48.8677",NULL,"383"
"1275","23",NULL,"2.35029","48.8677",NULL,"383"
"1276","1",NULL,"2.35029","48.8677",NULL,"383"
"1277","7",NULL,"2.35029","48.8677",NULL,"383"
"1278","31",NULL,"2.35029","48.8677",NULL,"383"
"1279","14",NULL,"2.35029","48.8677",NULL,"383"
"1280","32",NULL,"2.35029","48.8677",NULL,"383"
"1281","32",NULL,"2.35029","48.8677",NULL,"383"
"1282","34",NULL,"2.35969","48.8704",NULL,"384"
"1283","14",NULL,"2.35969","48.8704",NULL,"384"
"1284","64",NULL,"2.35969","48.8704",NULL,"384"
"1285","56",NULL,"2.35969","48.8704",NULL,"384"
"1286","14",NULL,"2.35969","48.8704",NULL,"384"
"1287","1",NULL,"2.36358","48.8828",NULL,"386"
"1288","8",NULL,"2.3578","48.8609",NULL,"387"
"1289","2","bis","2.3578","48.8609",NULL,"387"
"1290","3",NULL,"2.3578","48.8609",NULL,"387"
"1291","9",NULL,"2.3578","48.8609",NULL,"387"
"1292","7",NULL,"2.3578","48.8609",NULL,"387"
"1293","13",NULL,"2.3578","48.8609",NULL,"387"
"1294","15",NULL,"2.3578","48.8609",NULL,"387"
"1295","73",NULL,"2.32358","48.8479",NULL,"388"
"1296","100",NULL,"2.32358","48.8479",NULL,"388"
"1297","102",NULL,"2.32358","48.8479",NULL,"388"
"1298","54",NULL,"2.32358","48.8479",NULL,"388"
"1299","86",NULL,"2.32358","48.8479",NULL,"388"
"1300","37",NULL,"2.32358","48.8479",NULL,"388"
"1301","37",NULL,"2.32358","48.8479",NULL,"388"
"1302","12",NULL,"2.34139","48.8717","Passage Jouffroy 11","347"
"1303","19",NULL,"2.32358","48.8479",NULL,"388"
"1304","3",NULL,"2.34616","48.8799",NULL,"253"
"1305","33",NULL,"2.32358","48.8479",NULL,"388"
"1306","19",NULL,"2.32358","48.8479",NULL,"388"
"1307","59",NULL,"2.32358","48.8479","Passage Saint-maur 11 Wohnung Rue Du Bac 127","388"
"1308","1",NULL,"2.34657","48.8585",NULL,"389"
"1309","1",NULL,"2.34657","48.8585",NULL,"389"
"1310","4",NULL,"2.31542","48.8711",NULL,"390"
"1311","18",NULL,"2.31542","48.8711",NULL,"390"
"1312","10",NULL,"2.34889","48.8633",NULL,"391"
"1313","33",NULL,"2.33754","48.8784",NULL,"392"
"1314","5",NULL,"2.34889","48.8633",NULL,"393"
"1315","8",NULL,"2.34889","48.8633",NULL,"393"
"1316","8",NULL,"2.35128","48.8591",NULL,"394"
"1317","40",NULL,"2.30968","48.8713",NULL,"183"
"1318","51",NULL,"2.30968","48.8713",NULL,"183"
"1319","35",NULL,"2.30968","48.8713",NULL,"183"
"1320","30",NULL,"2.30968","48.8713",NULL,"183"
"1321","6",NULL,"0","0",NULL,"395"
"1322","1",NULL,"2.34201","48.8642",NULL,"396"
"1323","5",NULL,"2.33494","48.8719",NULL,"259"
"1324","7",NULL,"2.33401","48.8697",NULL,"243"
"1325","9",NULL,"2.3393","48.8618",NULL,"397"
"1326","3",NULL,"0","0",NULL,"398"
"1327","45",NULL,"2.34529","48.8738",NULL,"279"
"1328","21",NULL,"2.3442","48.8689",NULL,"399"
"1329","7",NULL,"2.34934","48.8632",NULL,"400"
"1330","9",NULL,"2.33944","48.855",NULL,"401"
"1331","1",NULL,"2.33268","48.866",NULL,"402"
"1332","19",NULL,"2.33098","48.8534",NULL,"403"
"1333","31",NULL,"2.33098","48.8534",NULL,"403"
"1334","2",NULL,"2.33098","48.8534",NULL,"403"
"1335","3",NULL,"2.33098","48.8534",NULL,"403"
"1336","18",NULL,"2.33098","48.8534","Atelier Rue De Taranne 12","403"
"1337","71",NULL,"2.38155","48.8504",NULL,"156"
"1338","40","bis","2.34852","48.8763",NULL,"415"
"1339","33",NULL,"2.33635","48.8669",NULL,"330"
"1340","13",NULL,"2.34852","48.8763",NULL,"415"
"1341","9",NULL,"2.34852","48.8763",NULL,"415"
"1342","53",NULL,"2.34852","48.8763",NULL,"415"
"1343","47",NULL,"2.34852","48.8763",NULL,"415"
"1344","13",NULL,"2.34852","48.8763","Rue Bergère 1","415"
"1345","11",NULL,"2.34852","48.8763",NULL,"415"
"1346","9",NULL,"2.34852","48.8763",NULL,"415"
"1347","9",NULL,"2.34852","48.8763",NULL,"415"
"1348","29",NULL,"2.34852","48.8763",NULL,"415"
"1349","9",NULL,"2.34852","48.8763",NULL,"415"
"1350","30",NULL,"2.34852","48.8763",NULL,"415"
"1351","80",NULL,"2.34852","48.8763",NULL,"415"
"1352","18",NULL,"2.34852","48.8763",NULL,"415"
"1353","22",NULL,"2.34852","48.8763",NULL,"415"
"1354","46",NULL,"2.34852","48.8763",NULL,"415"
"1355","10",NULL,"2.34852","48.8763",NULL,"415"
"1356","4",NULL,"2.34852","48.8763",NULL,"415"
"1357","10",NULL,"2.34852","48.8763",NULL,"415"
"1358","12",NULL,"2.34852","48.8763",NULL,"415"
"1359","40",NULL,"2.34852","48.8763",NULL,"415"
"1360","32",NULL,"2.34852","48.8763",NULL,"415"
"1361","11",NULL,"2.34175","48.8681",NULL,"407"
"1362","12",NULL,"2.34852","48.8763",NULL,"415"
"1363","183",NULL,"2.34852","48.8763",NULL,"415"
"1364","70",NULL,"2.34852","48.8763",NULL,"415"
"1365","13",NULL,"2.34852","48.8763",NULL,"415"
"1366","115",NULL,"2.38155","48.8504",NULL,"184"
"1367","158",NULL,"2.38155","48.8504",NULL,"184"
"1368","133",NULL,"2.38155","48.8504",NULL,"184"
"1369","27",NULL,"2.38155","48.8504",NULL,"184"
"1370","86",NULL,"2.38155","48.8504",NULL,"184"
"1371","109",NULL,"2.38155","48.8504",NULL,"184"
"1372","29",NULL,"2.38155","48.8504",NULL,"184"
"1373","267",NULL,"2.38155","48.8504",NULL,"184"
"1374","115",NULL,"2.38155","48.8504",NULL,"184"
"1375","94",NULL,"2.38155","48.8504",NULL,"184"
"1376","75",NULL,"2.38155","48.8504",NULL,"184"
"1377","242",NULL,"2.38155","48.8504",NULL,"184"
"1378","47",NULL,"2.38155","48.8504",NULL,"184"
"1379","47",NULL,"2.38155","48.8504",NULL,"184"
"1380","209",NULL,"2.38155","48.8504",NULL,"184"
"1381","47",NULL,"2.38155","48.8504",NULL,"184"
"1382","64",NULL,"2.38155","48.8504",NULL,"184"
"1383","53",NULL,"2.38155","48.8504",NULL,"184"
"1384","27",NULL,"2.38155","48.8504",NULL,"184"
"1385","18",NULL,"2.33597","48.8706",NULL,"173"
"1386","89",NULL,"2.38155","48.8504",NULL,"184"
"1387","81",NULL,"2.38155","48.8504",NULL,"184"
"1388","127",NULL,"2.38155","48.8504",NULL,"184"
"1389","115",NULL,"2.377","48.8519","Passage De La Bonne-graine","410"
"1390","76",NULL,"2.38155","48.8504",NULL,"184"
"1391","55",NULL,"2.38155","48.8504",NULL,"184"
"1392","50",NULL,"2.38155","48.8504",NULL,"184"
"1393","46",NULL,"2.38155","48.8504",NULL,"184"
"1394","25",NULL,"2.38155","48.8504",NULL,"184"
"1395","97",NULL,"2.38155","48.8504",NULL,"184"
"1396","51",NULL,"2.38155","48.8504",NULL,"184"
"1397","47",NULL,"2.38155","48.8504",NULL,"184"
"1398","185",NULL,"2.38155","48.8504",NULL,"184"
"1399","73",NULL,"2.38155","48.8504",NULL,"184"
"1400","115",NULL,"2.377","48.8519","Cour De La Bonne-graine 18","410"
"1401","88",NULL,"2.38155","48.8504",NULL,"184"
"1402","182",NULL,"2.38155","48.8504",NULL,"184"
"1403","99",NULL,"2.38155","48.8504",NULL,"184"
"1404","75",NULL,"2.38155","48.8504",NULL,"184"
"1405","71",NULL,"2.38155","48.8504",NULL,"184"
"1406","129",NULL,"2.38155","48.8504",NULL,"184"
"1407","42",NULL,"2.38155","48.8504",NULL,"184"
"1408","59",NULL,"2.38155","48.8504",NULL,"184"
"1409","53",NULL,"2.38155","48.8504",NULL,"184"
"1410","203",NULL,"2.38155","48.8504",NULL,"184"
"1411","13",NULL,"2.38155","48.8504",NULL,"184"
"1412","64",NULL,"2.38155","48.8504",NULL,"184"
"1413","74",NULL,"2.38155","48.8504",NULL,"184"
"1414","33",NULL,"2.38155","48.8504",NULL,"184"
"1415","47",NULL,"2.38155","48.8504",NULL,"184"
"1416","50",NULL,"2.38155","48.8504",NULL,"184"
"1417","62",NULL,"2.38155","48.8504",NULL,"184"
"1418","115",NULL,"2.377","48.8519","Passage De La Bonne-graine 12","410"
"1419","115",NULL,"2.377","48.8519","Passage De La Bonne-graine 8","410"
"1420","115",NULL,"2.377","48.8519","Passage De La Bonne-graine 8","410"
"1421","16",NULL,"2.35444","48.8731",NULL,"411"
"1422","19",NULL,"2.37061","48.8698",NULL,"412"
"1423","99",NULL,"2.37061","48.8698",NULL,"412"
"1424","121",NULL,"2.37061","48.8698",NULL,"412"
"1425","71",NULL,"2.37061","48.8698",NULL,"412"
"1426","13",NULL,"2.34169","48.8731",NULL,"107"
"1427","129",NULL,"2.37061","48.8698",NULL,"412"
"1428","95",NULL,"2.37061","48.8698",NULL,"412"
"1429","20",NULL,"2.37061","48.8698",NULL,"412"
"1430","90",NULL,"2.37061","48.8698",NULL,"412"
"1431","52",NULL,"2.37061","48.8698",NULL,"412"
"1432","56",NULL,"2.37061","48.8698",NULL,"412"
"1433","38",NULL,"2.34263","48.8737",NULL,"413"
"1434","9",NULL,"2.34263","48.8737",NULL,"413"
"1435","42",NULL,"2.34263","48.8737",NULL,"413"
"1436","15",NULL,"2.34263","48.8737",NULL,"413"
"1437","7",NULL,"2.34263","48.8737",NULL,"413"
"1438","15",NULL,"2.34263","48.8737",NULL,"413"
"1439","33",NULL,"2.34263","48.8737",NULL,"413"
"1440","21",NULL,"2.34263","48.8737",NULL,"413"
"1441","41",NULL,"2.34263","48.8737",NULL,"413"
"1442","54",NULL,"2.34263","48.8737",NULL,"413"
"1443","10",NULL,"2.34263","48.8737",NULL,"413"
"1444","11",NULL,"2.34263","48.8737",NULL,"413"
"1445","64",NULL,"2.34083","48.8766",NULL,"414"
"1446","4",NULL,"2.34263","48.8737",NULL,"413"
"1447","114",NULL,"2.34852","48.8763",NULL,"415"
"1448","40",NULL,"2.34083","48.8766",NULL,"414"
"1449","99",NULL,"2.35444","48.8731",NULL,"411"
"1450","81",NULL,"2.35444","48.8731",NULL,"411"
"1451","29",NULL,"2.35444","48.8731",NULL,"411"
"1452","67",NULL,"2.35444","48.8731",NULL,"411"
"1453","19",NULL,"2.33627","48.8742",NULL,"244"
"1454","41",NULL,"2.35444","48.8731",NULL,"411"
"1455","71",NULL,"2.35444","48.8731","Rue Des Petites-ecuries 1","411"
"1456","85",NULL,"2.35444","48.8731",NULL,"411"
"1457","63",NULL,"2.35444","48.8731",NULL,"411"
"1458","77",NULL,"2.35444","48.8731",NULL,"411"
"1459","45",NULL,"2.35444","48.8731",NULL,"411"
"1460","51",NULL,"2.35444","48.8731",NULL,"411"
"1461","23",NULL,"2.35444","48.8731",NULL,"411"
"1462","104",NULL,"2.35444","48.8731",NULL,"411"
"1463","78",NULL,"2.35444","48.8731",NULL,"411"
"1464","62",NULL,"2.35444","48.8731",NULL,"411"
"1465","144",NULL,"2.35444","48.8731",NULL,"411"
"1466","132",NULL,"2.35444","48.8731",NULL,"411"
"1467","32",NULL,"2.35444","48.8731",NULL,"411"
"1468","14",NULL,"2.35444","48.8731",NULL,"411"
"1469","70",NULL,"2.35444","48.8731",NULL,"411"
"1470","216",NULL,"2.35444","48.8731","Rue La Fayette 120","411"
"1471","78",NULL,"2.35444","48.8731",NULL,"411"
"1472","78",NULL,"2.35444","48.8731",NULL,"411"
"1473","92",NULL,"2.35603","48.874","Passage Neveux 2","411"
"1474","54",NULL,"2.35444","48.8731",NULL,"411"
"1475","38",NULL,"2.35444","48.8731",NULL,"411"
"1476","84",NULL,"2.35444","48.8731",NULL,"411"
"1477","144",NULL,"2.35444","48.8731",NULL,"411"
"1478","132",NULL,"2.35444","48.8731",NULL,"411"
"1479","56",NULL,"2.35444","48.8731",NULL,"411"
"1480","38",NULL,"2.35444","48.8731",NULL,"411"
"1481","153",NULL,"2.31839","48.8699",NULL,"156"
"1482","45",NULL,"2.33268","48.866",NULL,"371"
"1483","12",NULL,"2.31839","48.8699",NULL,"156"
"1484","33",NULL,"2.31839","48.8699",NULL,"156"
"1485","25",NULL,"2.31839","48.8699",NULL,"156"
"1486","28","bis","2.33837","48.868",NULL,"249"
"1487","170",NULL,"2.31839","48.8699",NULL,"156"
"1488","138",NULL,"2.31839","48.8699",NULL,"156"
"1489","35",NULL,"2.31839","48.8699",NULL,"156"
"1490","189",NULL,"2.31839","48.8699",NULL,"156"
"1491","171",NULL,"2.31839","48.8699",NULL,"156"
"1492","106",NULL,"2.31839","48.8699",NULL,"156"
"1493","33",NULL,"2.31839","48.8699",NULL,"156"
"1494","58",NULL,"2.31839","48.8699",NULL,"156"
"1495","108",NULL,"2.31839","48.8699",NULL,"156"
"1496","52",NULL,"2.31839","48.8699",NULL,"156"
"1497","9",NULL,"2.31839","48.8699",NULL,"156"
"1498","155",NULL,"2.31839","48.8699",NULL,"156"
"1499","114",NULL,"2.31839","48.8699",NULL,"156"
"1500","64",NULL,"2.31839","48.8699",NULL,"156"
"1501","106",NULL,"2.33837","48.868",NULL,"249"
"1502","104",NULL,"2.31839","48.8699",NULL,"156"
"1503","123",NULL,"2.31839","48.8699","Cour Du Commerce 39","156"
"1504","119",NULL,"2.36094","48.8767",NULL,"418"
"1505","204",NULL,"2.36094","48.8767",NULL,"418"
"1506","31",NULL,"2.36094","48.8767",NULL,"418"
"1507","89",NULL,"2.36094","48.8767",NULL,"418"
"1508","74",NULL,"2.36094","48.8767",NULL,"418"
"1509","74",NULL,"2.36094","48.8767",NULL,"418"
"1510","48",NULL,"2.36094","48.8767",NULL,"418"
"1511","134",NULL,"2.36094","48.8767",NULL,"418"
"1512","2",NULL,"2.33754","48.8711",NULL,"217"
"1513","171",NULL,"2.36094","48.8767",NULL,"418"
"1514","205",NULL,"2.36094","48.8767",NULL,"418"
"1515","125",NULL,"2.36094","48.8767",NULL,"418"
"1516","122",NULL,"2.36094","48.8767",NULL,"418"
"1517","76",NULL,"2.36094","48.8767",NULL,"418"
"1518","87",NULL,"2.36094","48.8767",NULL,"418"
"1519","3",NULL,"2.36094","48.8767",NULL,"418"
"1520","117",NULL,"2.36094","48.8767",NULL,"418"
"1521","142",NULL,"2.36094","48.8767",NULL,"418"
"1522","83",NULL,"2.36094","48.8767",NULL,"418"
"1523","110",NULL,"2.36094","48.8767",NULL,"418"
"1524","78",NULL,"2.36094","48.8767",NULL,"418"
"1525","33",NULL,"2.33404","48.8817",NULL,"100"
"1526","127",NULL,"2.36094","48.8767",NULL,"418"
"1527","44",NULL,"2.33627","48.8742",NULL,"244"
"1528","18",NULL,"2.33575","48.869",NULL,"419"
"1529","34",NULL,"2.36094","48.8767",NULL,"418"
"1530","210",NULL,"2.36094","48.8767",NULL,"418"
"1531","49",NULL,"2.36094","48.8767",NULL,"418"
"1532","186",NULL,"2.36094","48.8767","Central-büreau Quai Pelletier 20","418"
"1533","272",NULL,"2.36094","48.8767",NULL,"418"
"1534","3",NULL,"2.34169","48.8731",NULL,"107"
"1535","22",NULL,"2.33599","48.8672",NULL,"304"
"1536","3",NULL,"2.33963","48.8695",NULL,"75"
"1537","2",NULL,"2.35381","48.839","Rue Geoffroy-saint-hilaire 1","420"
"1538","8",NULL,"2.36519","48.8569",NULL,"421"
"1539","10",NULL,"2.36519","48.8569",NULL,"421"
"1540","1",NULL,"2.3327","48.8526",NULL,"422"
"1541","28",NULL,"2.3327","48.8526",NULL,"422"
"1542","15",NULL,"2.3327","48.8526",NULL,"422"
"1543","30",NULL,"2.3327","48.8526",NULL,"422"
"1544","72",NULL,"2.3327","48.8526",NULL,"422"
"1545","2",NULL,"2.3578","48.8609",NULL,"423"
"1546","7",NULL,"2.3578","48.8609",NULL,"423"
"1547","3",NULL,"2.3578","48.8609",NULL,"423"
"1548","10",NULL,"2.3578","48.8609",NULL,"423"
"1549","3",NULL,"2.3578","48.8609",NULL,"423"
"1550","16",NULL,"0","0",NULL,"424"
"1551","18",NULL,"0","0",NULL,"424"
"1552","6",NULL,"0","0",NULL,"424"
"1553","29",NULL,"2.35355","48.8628",NULL,"425"
"1554","15",NULL,"2.35355","48.8628",NULL,"425"
"1555","5",NULL,"2.35355","48.8628",NULL,"425"
"1556","28",NULL,"2.35355","48.8628",NULL,"425"
"1557","14",NULL,"2.35355","48.8628",NULL,"425"
"1558","13",NULL,"2.35355","48.8628",NULL,"425"
"1559","26",NULL,"2.35355","48.8628",NULL,"425"
"1560","17",NULL,"2.33526","48.8702",NULL,"426"
"1561","15",NULL,"2.3666","48.8598",NULL,"427"
"1562","8",NULL,"2.3666","48.8598",NULL,"427"
"1563","10",NULL,"2.3666","48.8598",NULL,"427"
"1564","11",NULL,"2.3666","48.8598",NULL,"427"
"1565","13",NULL,"2.33581","48.8661",NULL,"428"
"1566","1",NULL,"2.33581","48.8661",NULL,"428"
"1567","10",NULL,"2.33712","48.8683",NULL,"212"
"1568","38",NULL,"2.33972","48.8821",NULL,"340"
"1569","14",NULL,"2.32681","48.8747",NULL,"429"
"1570","56",NULL,"2.33797","48.8641","Galerie De Montpensier","271"
"1571","1",NULL,"2.33494","48.8719",NULL,"259"
"1572","11",NULL,"2.33494","48.8719",NULL,"259"
"1573","17",NULL,"2.33494","48.8719",NULL,"259"
"1574","85",NULL,"2.33837","48.868",NULL,"249"
"1575","17",NULL,"2.33494","48.8719",NULL,"259"
